model,effort,task,run_id,total_score_pct,functional_pct,automated_quality_pct,security_pct,code_quality_pct,astra_reviewer_pct,claude_reviewer_pct,solver_fallback,duration_s,raw_tokens,estimated_api_usd,astra_long_context_upper_usd,started_at,finished_at,solver_cli_version,solver_stream_sha256,patch_sha256
fable,extra-high,legacy-matchcore-order-book-parity,legacy-matchcore-order-book-parity-43b4f49d,91.884,100.0,82.34,80.0,87.66499999999999,90.0,85.33,False,1134.256,1707897,5.653039499999999,,2026-09-05T13:30:00.823415+00:00,2026-09-05T13:48:55.084762+00:00,2.1.260 (Claude Code),0eb31436e18c4a459b1eff14d6dfdf0afd9f8bbf8a76e0e1159a8504b47cb765,4145f761af0098c568e470ae103283c38b0759bdf16ae89be400f041c6294fa6
fable,extra-high,legacy-metercore-binary-parity,legacy-metercore-binary-parity-3e375cc4,94.35100000000001,100.0,86.78,90.0,89.16999999999999,92.67,85.67,False,996.332,1258463,5.49851275,,2026-09-05T14:21:11.859801+00:00,2026-09-05T14:37:48.197109+00:00,2.1.260 (Claude Code),da8369be4f5f24a020e6854e56e88f7dc531b8c1794b2bc6f84246ac80fa05d7,fdc2ea36538ed0a633332e4bc677bfc2d63d3023cde33f5d0653f52418f32724
fable,extra-high,legacy-pacecore-binary-parity,legacy-pacecore-binary-parity-c1feb9c9,88.744,100.0,83.96000000000001,55.00000000000001,89.5,93.0,86.0,False,1007.976,1179138,4.93908825,,2026-09-06T01:22:17.337299+00:00,2026-09-06T01:39:05.317030+00:00,2.1.261 (Claude Code),dc101f3d43c49c99a4e0d16a85bb30a08adcca2d50b3ae2fede5b629eda992a4,0868e302286ea9504c54e2efe6fddb039c39c1c1b0d9fb134c4b153025c4ea56
fable,extra-high,legacy-paddockcore-binary-parity,legacy-paddockcore-binary-parity-3601a54a,80.01650000000001,80.0,87.33,95.0,63.33500000000001,71.67,55.00000000000001,True,10576.801,72351055,71.2738495,,2026-09-06T08:06:20.601798+00:00,2026-09-06T11:02:37.431038+00:00,2.1.261 (Claude Code),104445108a07560355a15f88867263ec45b308f46f8cf4530873b550d1aeddfb,c13001ee24c3d4187631c26044a40db670e133be955124f0f04257c7aebf40dc
fable,extra-high,legacy-payrollcore-binary-parity,legacy-payrollcore-binary-parity-b13c889a,87.195,100.0,84.3,45.0,89.0,92.33,85.67,False,1022.321,2395258,6.719315,,2026-09-05T14:04:09.364670+00:00,2026-09-05T14:21:11.690877+00:00,2.1.260 (Claude Code),589c7c0ec5f854b3ce0056216338ddeae7b9f8319ccf9c518ea95369f3fa26bf,5e269781e2d7d91931fec6c23546deb89e643cf61ab61aa827e7a42262834ef9
fable,extra-high,legacy-qlite-store-parity,legacy-qlite-store-parity-230dd274,94.6895,100.0,83.71,100.0,85.66499999999999,88.33,83.0,False,913.984,1381041,5.38166075,,2026-09-05T13:48:55.233414+00:00,2026-09-05T14:04:09.221748+00:00,2.1.260 (Claude Code),951881ac51028577f50dd7dab77d600ce89cfd7acbd501826052a4f8027df8fb,83d145d58063e114e30327d4b8c5527204f39b8be63570225ee1523ce22526bd
fable,extra-high,legacy-queuecore-binary-parity,legacy-queuecore-binary-parity-8090c2fa,94.5585,100.0,82.61,100.0,85.835,91.0,80.67,False,1805.248,3651697,8.92345425,,2026-09-05T16:13:33.402874+00:00,2026-09-05T16:43:38.648053+00:00,2.1.260 (Claude Code),47c367c995fd1d36ce8601bcca7940d46e6cc6070c9dbde5d4b452044c9339dd,c7c4509797c0131224c84162659a255c7d24612e9b5608612367045c6ed673d5
fable,extra-high,legacy-quotacore-binary-parity,legacy-quotacore-binary-parity-6b6e2387,88.17150000000001,100.0,82.59,55.00000000000001,87.665,91.0,84.33,False,1471.191,2741682,7.527836000000001,,2026-09-05T15:09:37.124814+00:00,2026-09-05T15:34:08.320563+00:00,2.1.260 (Claude Code),4b0d711a8b29edec544c2d14a6dff46f7418428086b2ea2d95ae27a1a349aabd,40714892bca0d13e6743c4c186e3f0a14021b43fe7f3c9a167d5b9118b840090
fable,extra-high,legacy-reflowcore-binary-parity,legacy-reflowcore-binary-parity-e9403505,88.966,100.0,87.22,55.00000000000001,88.165,93.0,83.33,False,1870.143,2455784,7.9123715,,2026-09-06T00:31:08.405761+00:00,2026-09-06T01:02:18.556119+00:00,2.1.261 (Claude Code),fe3939040e03b55c6e3257b3c091c5814aab5a1a715b8cbfb634d53ff1453f35,5e2b55bef4aafbaf7381abbaad6b34daed70edf949036e8e9031582c139383c3
fable,extra-high,legacy-schedcore-binary-parity,legacy-schedcore-binary-parity-1ff4932c,93.1925,100.0,85.17,85.0,88.33500000000001,89.67,87.0,False,2235.719,5799474,10.955017999999999,,2026-09-05T23:53:52.548775+00:00,2026-09-06T00:31:08.276159+00:00,2.1.261 (Claude Code),6a5b2cedfceae1318d7eda72fa7b4e14f389a89f379bf0d125ba60af49577705,2a9a3658fe32b13329dfe1e8ae1d1ed3f8e34f60c1b4632614074f9ed5afac8c
fable,extra-high,legacy-settlecore-binary-parity,legacy-settlecore-binary-parity-7e097647,94.559,100.0,83.06,100.0,85.5,90.67,80.33,False,915.955,1287413,5.6749995,,2026-09-05T13:14:44.733266+00:00,2026-09-05T13:30:00.694744+00:00,2.1.260 (Claude Code),1cb4e4298a3fb9d8e1711e821bac91570c9a31d979954f20c1bb7645e7daa1bb,d6d82a8e687ce88c1eb9aa0cae703fc7bd6e62918d14cdd66463550217c31b9c
fable,extra-high,legacy-snapcore-binary-parity,legacy-snapcore-binary-parity-4a17424c,94.7465,100.0,84.53,100.0,85.33500000000001,90.67,80.0,False,1282.928,2825743,6.81841,,2026-09-05T15:34:08.452978+00:00,2026-09-05T15:55:31.389198+00:00,2.1.260 (Claude Code),e5fd7d4bc1b07a98382207e6ce1f2911ffaceab03bd2768ceb03edef3893b00b,26723a368f14d51e28c14370248567edf5ce5df1c34efc4e2265b43b7ed4bc14
fable,extra-high,legacy-stampcore-binary-parity,legacy-stampcore-binary-parity-c75ebeb7,94.626,100.0,82.62,100.0,86.165,91.0,81.33,False,672.699,854083,3.9410635000000003,,2026-09-06T01:49:36.365501+00:00,2026-09-06T02:00:49.068710+00:00,2.1.261 (Claude Code),bd07407c1cfda812a0b74c0d986c2f84e3d6892bc0186de81dc0e804b3441d3a,9c8dc164837aa9b14166e4c1ee76f7a58042737a68728dc830d97c8dd3f38145
fable,extra-high,legacy-tallycore-binary-parity,legacy-tallycore-binary-parity-a9347c70,93.685,100.0,82.67999999999999,95.0,85.165,90.33,80.0,False,1198.51,2207121,7.9792375,,2026-09-06T01:02:18.680732+00:00,2026-09-06T01:22:17.198673+00:00,2.1.261 (Claude Code),030df7d40ee25ce9c1a254af9f9e0048169e7a63c488db316524cb5690f7c75d,9893bc3e549b43e231ac4296f7c71db1ee101dea7300effea0d0328ec6a014fe
fable,extra-high,legacy-vaultcore-binary-parity,legacy-vaultcore-binary-parity-f7b01ecd,95.12700000000001,100.0,84.39999999999999,100.0,87.33500000000001,91.0,83.67,False,1081.744,1451361,6.09326575,,2026-09-05T15:55:31.524416+00:00,2026-09-05T16:13:33.274184+00:00,2.1.260 (Claude Code),de24d822147a872117ceb35d05f115c16bc8d0897e27c6c19a17ca3e1d9b50fa,465ff68631b46384d4186549c4cfb38155289c01c58d01f34bdaf5a5fe4e3791
fable,max,legacy-blendcore-binary-parity,legacy-blendcore-binary-parity-e13e3b5d,95.18100000000001,100.0,84.54,100.0,87.5,92.0,83.0,False,1524.529,1231912,5.35432025,,2026-09-05T07:07:59.025713+00:00,2026-09-05T07:33:23.559570+00:00,2.1.260 (Claude Code),a7339a70ba8924f741242975f08d4ba4a233c2fcceab967fac9c5327f2fa452e,3dfaa5b2fb82a5a19864e95ce480395dfc2d8928060b80c64373db345d492289
fable,max,legacy-cellarcore-binary-parity,legacy-cellarcore-binary-parity-bbc55448,93.1765,100.0,78.51,100.0,82.0,88.0,76.0,True,2443.849,5089106,8.95716225,,2026-09-05T09:13:31.376129+00:00,2026-09-05T09:54:15.233453+00:00,2.1.260 (Claude Code),6f179df92bd64ff0381dda1b6fd6df2b2fb2ce264f5bedf69d15a219cff29774,e2866eb473871c8e486e557a486715fd72525e7aed54ab784c75835ae24b14b2
fable,max,legacy-codeccore-binary-parity,legacy-codeccore-binary-parity-764ce0a6,94.7505,100.0,82.11,100.0,87.16999999999999,91.67,82.67,False,1293.644,1648469,8.51423675,,2026-09-05T02:04:54.804646+00:00,2026-09-05T02:26:28.458063+00:00,2.1.260 (Claude Code),d3964eb0191c981a7135e949c493e6c799bf9592d5b337a72538e719859b60a6,610b57a38d5b3077255a832c954f65bcfa2a9bf7255bd664bbffc15be676f327
fable,max,legacy-depotcore-binary-parity,legacy-depotcore-binary-parity-52304d66,93.122,100.0,75.7,100.0,83.83500000000001,86.67,81.0,False,1244.906,2582072,10.0046785,,2026-09-05T08:17:49.828599+00:00,2026-09-05T08:38:34.744035+00:00,2.1.260 (Claude Code),e8b1447d5ba0260342c28bfbe8a191515a7575099d9d2f9d565dd5cd5ac0147e,4640cb5173c6620803dbce1a0fc668ad8034bb512143312b71093b92084edea3
fable,max,legacy-freightcore-binary-parity,legacy-freightcore-binary-parity-d99c7082,94.9875,100.0,83.03,100.0,87.66499999999999,92.33,83.0,False,1795.645,4667445,11.24577775,,2026-09-05T01:34:59.030766+00:00,2026-09-05T02:04:54.682573+00:00,2.1.260 (Claude Code),6ba372b71249e7300ad867673ca919c2e995f554b46b16886f273097822169f2,18f5ac74b04a8601a9c15d1a6411f4d26a2c7e56268cc0f29f6e852ae20fb580
fable,max,legacy-granarycore-binary-parity,legacy-granarycore-binary-parity-238fe6df,90.51,100.0,76.62,85.0,81.33500000000001,82.0,80.67,False,1779.287,3608095,12.02702375,,2026-09-05T07:48:10.382494+00:00,2026-09-05T08:17:49.677918+00:00,2.1.260 (Claude Code),6f4eff09303eac49add56531a1de8812e07d8e00e9ebbc96879e474f6b416572,f67846e506cdf505995d592762a98259e4a6ae9700bbac51ee406dbbcf8d0ec4
fable,max,legacy-hedgecore-binary-parity,legacy-hedgecore-binary-parity-58ec6461,94.1705,100.0,82.69,100.0,83.835,85.0,82.67,False,921.125,1322740,6.10899175,,2026-09-05T05:25:41.418006+00:00,2026-09-05T05:41:02.548776+00:00,2.1.260 (Claude Code),071f476f1ff0ed3adfd44c389b252666f61f7aca3cebd0641f4f856d463d5f53,60ba25a09619b83bc9b07ca7e9ae85c6dc7e8c523e8eb1c130b845434f6590d2
fable,max,legacy-lodgecore-binary-parity,legacy-lodgecore-binary-parity-7e9137aa,93.1815,100.0,75.42999999999999,100.0,84.33500000000001,88.0,80.67,False,2096.338,9405900,14.3248,,2026-09-05T08:38:34.882927+00:00,2026-09-05T09:13:31.232853+00:00,2.1.260 (Claude Code),4a86f9292881fd90f16b9a91331c47f0b7b75c020dc1cdd602636b178708f040,9627b7a1652a954ff8b2c140b4f0c90e872ed8e08e34a978ff6d2028c3798608
fable,max,legacy-matchcore-order-book-parity,legacy-matchcore-order-book-parity-3b8fefe8,87.25699999999999,100.0,82.38,50.0,87.0,90.0,84.0,False,966.381,1302142,5.74935625,,2026-09-05T00:29:59.049815+00:00,2026-09-05T00:46:05.437397+00:00,2.1.260 (Claude Code),0f2b97aa8672d5e08f1b81d27579da98529b59abf01574d9709ad3c245fa5f0e,84f8553233aff99bc724e159a79738143ffe7c3932eec9f2dc35c4ce6a1a2e1b
fable,max,legacy-metercore-binary-parity,legacy-metercore-binary-parity-bb57c5d2,95.028,100.0,83.3,100.0,87.66499999999999,93.33,82.0,False,1034.674,1743236,5.273947,,2026-09-05T01:17:44.223952+00:00,2026-09-05T01:34:58.904458+00:00,2.1.260 (Claude Code),6ea779b40983befa9948d3808bd815eaef58d346ee9c1cd033d30aa233e1ac02,b31179525e349d2b2f771fab9c3c391a01191d98590083fb7241477b18156755
fable,max,legacy-pacecore-binary-parity,legacy-pacecore-binary-parity-cb2d7a82,94.51899999999999,100.0,83.24000000000001,100.0,85.165,90.33,80.0,False,1083.17,2129276,5.88814325,,2026-09-05T06:49:55.713552+00:00,2026-09-05T07:07:58.890161+00:00,2.1.260 (Claude Code),10aba14e0fe6bcc2bda5c45239aaae2df56faaf6ecb3123fd4fe1d5f0beb8278,b71d395603caeb7f13f7a4f2626a41689edbc30d1aadd683ac2f0c8cffe338d3
fable,max,legacy-paddockcore-binary-parity,legacy-paddockcore-binary-parity-7888207a,88.777,100.0,80.62,65.0,84.67,87.67,81.67,False,1846.457,8330815,13.646165250000001,,2026-09-05T09:54:15.392279+00:00,2026-09-05T10:25:01.862777+00:00,2.1.260 (Claude Code),149ed386a9c84283d51cc1151e3958c4ba54583f6bb335e8bd16e9efa3d1a90c,bef6730f0397ff0fc9e1f43ee7d75525816d3ba09586105b5ed4839d2c674237
fable,max,legacy-payrollcore-binary-parity,legacy-payrollcore-binary-parity-c1cc1a21,91.4375,100.0,85.25,75.0,87.0,90.67,83.33,False,990.858,1505022,5.34441225,,2026-09-05T01:01:13.235740+00:00,2026-09-05T01:17:44.099975+00:00,2.1.260 (Claude Code),4f0f7fd840e407bfdce6ed799a0ee5ccbf812522c1f10f03c2eb745e0aaa22e2,f3a5b78a7bc9f83f8bc941007fa00369835a912f4d99d1e534b8b480bd4ef648
fable,max,legacy-qlite-store-parity,legacy-qlite-store-parity-7f145cd8,94.3045,100.0,81.81,100.0,85.165,88.33,82.0,False,907.511,1664830,6.4365570000000005,,2026-09-05T00:46:05.570959+00:00,2026-09-05T01:01:13.089440+00:00,2.1.260 (Claude Code),88500f05a18401f20201f5611f4088e81010cdd79ab143efb463e1fd9a1cc4fb,fc94267ab5c5a41f08af91a39c6d51cffdcc970a7f3cc8322ca62f2eba8b9dc5
fable,max,legacy-queuecore-binary-parity,legacy-queuecore-binary-parity-4dcb5489,94.2715,100.0,83.59,100.0,83.665,88.33,79.0,True,6085.819,18050369,22.6886455,,2026-09-05T03:44:15.439146+00:00,2026-09-05T05:25:41.271420+00:00,2.1.260 (Claude Code),04f1f99816f1b91fbb6c8da6f59d79ce5388eebea7783bb89ade428641017fbc,c2c00386f273edeb825701eb0d07029e752b0fa8d676799ff3fe4c8f48e3ce76
fable,max,legacy-quotacore-binary-parity,legacy-quotacore-binary-parity-27bba039,94.783,100.0,85.22,100.0,85.0,89.33,80.67,False,1868.771,2713586,10.112513499999999,,2026-09-05T02:26:28.602735+00:00,2026-09-05T02:57:37.381376+00:00,2.1.260 (Claude Code),0100a32397edac2b86406eff00c26139144d61bdf5a8f855bb4d1db883dc387d,cf983c6462904c5082ce10b6070e7eb2efa9cacee606cb8a12fced9e086f0853
fable,max,legacy-reflowcore-binary-parity,legacy-reflowcore-binary-parity-7721fb02,95.044,100.0,85.18,100.0,86.33500000000001,90.0,82.67,False,1177.96,1642102,5.8870295,,2026-09-05T06:17:49.157231+00:00,2026-09-05T06:37:27.123218+00:00,2.1.260 (Claude Code),539408170ffecd5d2fc109b2af2d08af4cc6b9c6c44e073953a4b40390ae3f3c,307c9e003aa086885c09985e44c5417a3f395614aa9a1893705c3d8649c1b182
fable,max,legacy-schedcore-binary-parity,legacy-schedcore-binary-parity-fbe043e5,91.00349999999999,100.0,83.69,75.0,86.0,89.0,83.0,False,2206.328,5224752,12.71921025,,2026-09-05T05:41:02.680632+00:00,2026-09-05T06:17:49.018796+00:00,2.1.260 (Claude Code),abd3fc0d32cb48a3846c7984826c7f3de3d0bbc0d7ca92fa9007a8cfe42dde62,7a620923ff87374177dfcc808b82d75ad7b8b292c5f7f07e584a7f2523fe3fe4
fable,max,legacy-settlecore-binary-parity,legacy-settlecore-binary-parity-2ee0f83c,94.227,100.0,82.62,100.0,84.17,89.67,78.67,False,1693.265,5266495,10.561927749999999,,2026-09-05T00:01:45.636763+00:00,2026-09-05T00:29:58.913911+00:00,2.1.260 (Claude Code),72f7e8f486aa9ac954b804586c10a6389440b2d46d6f55f44d29c3e34121b37c,95422a1e61be3f22a5126ba11159d3cc752f927fe37bda2d5a3df567c0f8da2b
fable,max,legacy-snapcore-binary-parity,legacy-snapcore-binary-parity-c8b4ac1b,88.4915,100.0,79.05,60.0,88.16999999999999,92.67,83.67,False,1129.013,2384603,7.72302225,,2026-09-05T02:57:37.511269+00:00,2026-09-05T03:16:26.532262+00:00,2.1.260 (Claude Code),590ad82a800b9a1b83068f1e47267eeeaeed7d0dc7f660b24add49c1cbea21fc,d7b0d497e1b302c9d05c0fab034bd1046a477497f7d10671fda5527a219e7f46
fable,max,legacy-stampcore-binary-parity,legacy-stampcore-binary-parity-602d297e,94.913,100.0,83.64,100.0,86.835,90.67,83.0,False,886.506,1148067,5.58410025,,2026-09-05T07:33:23.704838+00:00,2026-09-05T07:48:10.218224+00:00,2.1.260 (Claude Code),6d14646a5b6e0bcdbc037918d50d8f34b0971ff77806dcef4a44b1e1ff5925c7,19f44349d454c6baa9dcbbfb188c3afdced3db0884de76db82e5af368c2e276c
fable,max,legacy-tallycore-binary-parity,legacy-tallycore-binary-parity-90d771ae,92.193,100.0,86.83999999999999,80.0,85.835,91.0,80.67,False,748.304,1393058,5.24867475,,2026-09-05T06:37:27.255557+00:00,2026-09-05T06:49:55.566008+00:00,2.1.260 (Claude Code),b5f9ce4130ab115cd1bcf3787b2f4a199b27d7699c782a5c633ad915ec692dfc,38397f53aba670e8b8b0da9c8d9ca32514eb953044c6f6a6fcbd7a98e9f3586d
fable,max,legacy-vaultcore-binary-parity,legacy-vaultcore-binary-parity-55013b56,91.284,100.0,84.56,80.0,83.0,86.0,80.0,False,1668.631,3882115,8.95086,,2026-09-05T03:16:26.662640+00:00,2026-09-05T03:44:15.302776+00:00,2.1.260 (Claude Code),78e5e48dc4abf73904c5cde18bc7f2b1af96254a5eb14563cc65492c72b709b4,88ba1bef245948e9c189912677b5e599d936d9d8547f186ba2f24bd43db656f9
